Uri Identifier,Label,Notation,Parent Uri Identifier,Sort Priority,Description,Original Concept URI
09/01/2022,09/01/2022,09/01/2022,,281,,http://reference.data.gov.uk/id/day/09/01/2022
09/02/2021,09/02/2021,09/02/2021,,282,,http://reference.data.gov.uk/id/day/09/02/2021
09/02/2022,09/02/2022,09/02/2022,,283,,http://reference.data.gov.uk/id/day/09/02/2022
09/03/2020,09/03/2020,09/03/2020,,284,,http://reference.data.gov.uk/id/day/09/03/2020
09/03/2021,09/03/2021,09/03/2021,,285,,http://reference.data.gov.uk/id/day/09/03/2021
09/03/2022,09/03/2022,09/03/2022,,286,,http://reference.data.gov.uk/id/day/09/03/2022
09/04/2020,09/04/2020,09/04/2020,,287,,http://reference.data.gov.uk/id/day/09/04/2020
09/04/2021,09/04/2021,09/04/2021,,288,,http://reference.data.gov.uk/id/day/09/04/2021
09/04/2022,09/04/2022,09/04/2022,,289,,http://reference.data.gov.uk/id/day/09/04/2022
09/05/2020,09/05/2020,09/05/2020,,290,,http://reference.data.gov.uk/id/day/09/05/2020
09/05/2021,09/05/2021,09/05/2021,,291,,http://reference.data.gov.uk/id/day/09/05/2021
09/05/2022,09/05/2022,09/05/2022,,292,,http://reference.data.gov.uk/id/day/09/05/2022
09/06/2020,09/06/2020,09/06/2020,,293,,http://reference.data.gov.uk/id/day/09/06/2020
09/06/2021,09/06/2021,09/06/2021,,294,,http://reference.data.gov.uk/id/day/09/06/2021
09/06/2022,09/06/2022,09/06/2022,,295,,http://reference.data.gov.uk/id/day/09/06/2022
09/07/2020,09/07/2020,09/07/2020,,296,,http://reference.data.gov.uk/id/day/09/07/2020
09/07/2021,09/07/2021,09/07/2021,,297,,http://reference.data.gov.uk/id/day/09/07/2021
09/07/2022,09/07/2022,09/07/2022,,298,,http://reference.data.gov.uk/id/day/09/07/2022
09/08/2020,09/08/2020,09/08/2020,,299,,http://reference.data.gov.uk/id/day/09/08/2020
09/08/2021,09/08/2021,09/08/2021,,300,,http://reference.data.gov.uk/id/day/09/08/2021
09/08/2022,09/08/2022,09/08/2022,,301,,http://reference.data.gov.uk/id/day/09/08/2022
09/09/2020,09/09/2020,09/09/2020,,302,,http://reference.data.gov.uk/id/day/09/09/2020
09/09/2021,09/09/2021,09/09/2021,,303,,http://reference.data.gov.uk/id/day/09/09/2021
09/09/2022,09/09/2022,09/09/2022,,304,,http://reference.data.gov.uk/id/day/09/09/2022
09/10/2020,09/10/2020,09/10/2020,,305,,http://reference.data.gov.uk/id/day/09/10/2020
09/10/2021,09/10/2021,09/10/2021,,306,,http://reference.data.gov.uk/id/day/09/10/2021
09/10/2022,09/10/2022,09/10/2022,,307,,http://reference.data.gov.uk/id/day/09/10/2022
09/11/2020,09/11/2020,09/11/2020,,308,,http://reference.data.gov.uk/id/day/09/11/2020
09/11/2021,09/11/2021,09/11/2021,,309,,http://reference.data.gov.uk/id/day/09/11/2021
09/11/2022,09/11/2022,09/11/2022,,310,,http://reference.data.gov.uk/id/day/09/11/2022
09/12/2020,09/12/2020,09/12/2020,,311,,http://reference.data.gov.uk/id/day/09/12/2020
09/12/2021,09/12/2021,09/12/2021,,312,,http://reference.data.gov.uk/id/day/09/12/2021
09/12/2022,09/12/2022,09/12/2022,,313,,http://reference.data.gov.uk/id/day/09/12/2022
10/01/2021,10/01/2021,10/01/2021,,314,,http://reference.data.gov.uk/id/day/10/01/2021
10/01/2022,10/01/2022,10/01/2022,,315,,http://reference.data.gov.uk/id/day/10/01/2022
10/02/2021,10/02/2021,10/02/2021,,316,,http://reference.data.gov.uk/id/day/10/02/2021
10/02/2022,10/02/2022,10/02/2022,,317,,http://reference.data.gov.uk/id/day/10/02/2022
10/03/2020,10/03/2020,10/03/2020,,318,,http://reference.data.gov.uk/id/day/10/03/2020
10/03/2021,10/03/2021,10/03/2021,,319,,http://reference.data.gov.uk/id/day/10/03/2021
10/03/2022,10/03/2022,10/03/2022,,320,,http://reference.data.gov.uk/id/day/10/03/2022
10/04/2020,10/04/2020,10/04/2020,,321,,http://reference.data.gov.uk/id/day/10/04/2020
10/04/2021,10/04/2021,10/04/2021,,322,,http://reference.data.gov.uk/id/day/10/04/2021
10/04/2022,10/04/2022,10/04/2022,,323,,http://reference.data.gov.uk/id/day/10/04/2022
10/05/2020,10/05/2020,10/05/2020,,324,,http://reference.data.gov.uk/id/day/10/05/2020
10/05/2021,10/05/2021,10/05/2021,,325,,http://reference.data.gov.uk/id/day/10/05/2021
10/05/2022,10/05/2022,10/05/2022,,326,,http://reference.data.gov.uk/id/day/10/05/2022
10/06/2020,10/06/2020,10/06/2020,,327,,http://reference.data.gov.uk/id/day/10/06/2020
10/06/2021,10/06/2021,10/06/2021,,328,,http://reference.data.gov.uk/id/day/10/06/2021
10/06/2022,10/06/2022,10/06/2022,,329,,http://reference.data.gov.uk/id/day/10/06/2022
10/07/2020,10/07/2020,10/07/2020,,330,,http://reference.data.gov.uk/id/day/10/07/2020
10/07/2021,10/07/2021,10/07/2021,,331,,http://reference.data.gov.uk/id/day/10/07/2021
10/07/2022,10/07/2022,10/07/2022,,332,,http://reference.data.gov.uk/id/day/10/07/2022
10/08/2020,10/08/2020,10/08/2020,,333,,http://reference.data.gov.uk/id/day/10/08/2020
10/08/2021,10/08/2021,10/08/2021,,334,,http://reference.data.gov.uk/id/day/10/08/2021
10/08/2022,10/08/2022,10/08/2022,,335,,http://reference.data.gov.uk/id/day/10/08/2022
10/09/2020,10/09/2020,10/09/2020,,336,,http://reference.data.gov.uk/id/day/10/09/2020
10/09/2021,10/09/2021,10/09/2021,,337,,http://reference.data.gov.uk/id/day/10/09/2021
10/09/2022,10/09/2022,10/09/2022,,338,,http://reference.data.gov.uk/id/day/10/09/2022
10/10/2020,10/10/2020,10/10/2020,,339,,http://reference.data.gov.uk/id/day/10/10/2020
10/10/2021,10/10/2021,10/10/2021,,340,,http://reference.data.gov.uk/id/day/10/10/2021
10/10/2022,10/10/2022,10/10/2022,,341,,http://reference.data.gov.uk/id/day/10/10/2022
10/11/2020,10/11/2020,10/11/2020,,342,,http://reference.data.gov.uk/id/day/10/11/2020
10/11/2021,10/11/2021,10/11/2021,,343,,http://reference.data.gov.uk/id/day/10/11/2021
10/11/2022,10/11/2022,10/11/2022,,344,,http://reference.data.gov.uk/id/day/10/11/2022
10/12/2020,10/12/2020,10/12/2020,,345,,http://reference.data.gov.uk/id/day/10/12/2020
10/12/2021,10/12/2021,10/12/2021,,346,,http://reference.data.gov.uk/id/day/10/12/2021
10/12/2022,10/12/2022,10/12/2022,,347,,http://reference.data.gov.uk/id/day/10/12/2022
11/01/2021,11/01/2021,11/01/2021,,348,,http://reference.data.gov.uk/id/day/11/01/2021
11/01/2022,11/01/2022,11/01/2022,,349,,http://reference.data.gov.uk/id/day/11/01/2022
11/02/2021,11/02/2021,11/02/2021,,350,,http://reference.data.gov.uk/id/day/11/02/2021
11/02/2022,11/02/2022,11/02/2022,,351,,http://reference.data.gov.uk/id/day/11/02/2022
11/03/2020,11/03/2020,11/03/2020,,352,,http://reference.data.gov.uk/id/day/11/03/2020
11/03/2021,11/03/2021,11/03/2021,,353,,http://reference.data.gov.uk/id/day/11/03/2021
11/03/2022,11/03/2022,11/03/2022,,354,,http://reference.data.gov.uk/id/day/11/03/2022
11/04/2020,11/04/2020,11/04/2020,,355,,http://reference.data.gov.uk/id/day/11/04/2020
11/04/2021,11/04/2021,11/04/2021,,356,,http://reference.data.gov.uk/id/day/11/04/2021
11/04/2022,11/04/2022,11/04/2022,,357,,http://reference.data.gov.uk/id/day/11/04/2022
11/05/2020,11/05/2020,11/05/2020,,358,,http://reference.data.gov.uk/id/day/11/05/2020
11/05/2021,11/05/2021,11/05/2021,,359,,http://reference.data.gov.uk/id/day/11/05/2021
11/05/2022,11/05/2022,11/05/2022,,360,,http://reference.data.gov.uk/id/day/11/05/2022
11/06/2020,11/06/2020,11/06/2020,,361,,http://reference.data.gov.uk/id/day/11/06/2020
11/06/2021,11/06/2021,11/06/2021,,362,,http://reference.data.gov.uk/id/day/11/06/2021
11/06/2022,11/06/2022,11/06/2022,,363,,http://reference.data.gov.uk/id/day/11/06/2022
11/07/2020,11/07/2020,11/07/2020,,364,,http://reference.data.gov.uk/id/day/11/07/2020
11/07/2021,11/07/2021,11/07/2021,,365,,http://reference.data.gov.uk/id/day/11/07/2021
11/07/2022,11/07/2022,11/07/2022,,366,,http://reference.data.gov.uk/id/day/11/07/2022
11/08/2020,11/08/2020,11/08/2020,,367,,http://reference.data.gov.uk/id/day/11/08/2020
11/08/2021,11/08/2021,11/08/2021,,368,,http://reference.data.gov.uk/id/day/11/08/2021
11/08/2022,11/08/2022,11/08/2022,,369,,http://reference.data.gov.uk/id/day/11/08/2022
11/09/2020,11/09/2020,11/09/2020,,370,,http://reference.data.gov.uk/id/day/11/09/2020
11/09/2021,11/09/2021,11/09/2021,,371,,http://reference.data.gov.uk/id/day/11/09/2021
11/09/2022,11/09/2022,11/09/2022,,372,,http://reference.data.gov.uk/id/day/11/09/2022
11/10/2020,11/10/2020,11/10/2020,,373,,http://reference.data.gov.uk/id/day/11/10/2020
11/10/2021,11/10/2021,11/10/2021,,374,,http://reference.data.gov.uk/id/day/11/10/2021
11/10/2022,11/10/2022,11/10/2022,,375,,http://reference.data.gov.uk/id/day/11/10/2022
11/11/2020,11/11/2020,11/11/2020,,376,,http://reference.data.gov.uk/id/day/11/11/2020
11/11/2021,11/11/2021,11/11/2021,,377,,http://reference.data.gov.uk/id/day/11/11/2021
11/11/2022,11/11/2022,11/11/2022,,378,,http://reference.data.gov.uk/id/day/11/11/2022
11/12/2020,11/12/2020,11/12/2020,,379,,http://reference.data.gov.uk/id/day/11/12/2020
11/12/2021,11/12/2021,11/12/2021,,380,,http://reference.data.gov.uk/id/day/11/12/2021
11/12/2022,11/12/2022,11/12/2022,,381,,http://reference.data.gov.uk/id/day/11/12/2022
12/01/2021,12/01/2021,12/01/2021,,382,,http://reference.data.gov.uk/id/day/12/01/2021
12/01/2022,12/01/2022,12/01/2022,,383,,http://reference.data.gov.uk/id/day/12/01/2022
12/02/2021,12/02/2021,12/02/2021,,384,,http://reference.data.gov.uk/id/day/12/02/2021
12/02/2022,12/02/2022,12/02/2022,,385,,http://reference.data.gov.uk/id/day/12/02/2022
12/03/2020,12/03/2020,12/03/2020,,386,,http://reference.data.gov.uk/id/day/12/03/2020
12/03/2021,12/03/2021,12/03/2021,,387,,http://reference.data.gov.uk/id/day/12/03/2021
12/03/2022,12/03/2022,12/03/2022,,388,,http://reference.data.gov.uk/id/day/12/03/2022
12/04/2020,12/04/2020,12/04/2020,,389,,http://reference.data.gov.uk/id/day/12/04/2020
12/04/2021,12/04/2021,12/04/2021,,390,,http://reference.data.gov.uk/id/day/12/04/2021
12/04/2022,12/04/2022,12/04/2022,,391,,http://reference.data.gov.uk/id/day/12/04/2022
12/05/2020,12/05/2020,12/05/2020,,392,,http://reference.data.gov.uk/id/day/12/05/2020
12/05/2021,12/05/2021,12/05/2021,,393,,http://reference.data.gov.uk/id/day/12/05/2021
12/05/2022,12/05/2022,12/05/2022,,394,,http://reference.data.gov.uk/id/day/12/05/2022
12/06/2020,12/06/2020,12/06/2020,,395,,http://reference.data.gov.uk/id/day/12/06/2020
12/06/2021,12/06/2021,12/06/2021,,396,,http://reference.data.gov.uk/id/day/12/06/2021
12/06/2022,12/06/2022,12/06/2022,,397,,http://reference.data.gov.uk/id/day/12/06/2022
12/07/2020,12/07/2020,12/07/2020,,398,,http://reference.data.gov.uk/id/day/12/07/2020
12/07/2021,12/07/2021,12/07/2021,,399,,http://reference.data.gov.uk/id/day/12/07/2021
12/07/2022,12/07/2022,12/07/2022,,400,,http://reference.data.gov.uk/id/day/12/07/2022
12/08/2020,12/08/2020,12/08/2020,,401,,http://reference.data.gov.uk/id/day/12/08/2020
12/08/2021,12/08/2021,12/08/2021,,402,,http://reference.data.gov.uk/id/day/12/08/2021
12/08/2022,12/08/2022,12/08/2022,,403,,http://reference.data.gov.uk/id/day/12/08/2022
12/09/2020,12/09/2020,12/09/2020,,404,,http://reference.data.gov.uk/id/day/12/09/2020
12/09/2021,12/09/2021,12/09/2021,,405,,http://reference.data.gov.uk/id/day/12/09/2021
12/09/2022,12/09/2022,12/09/2022,,406,,http://reference.data.gov.uk/id/day/12/09/2022
12/10/2020,12/10/2020,12/10/2020,,407,,http://reference.data.gov.uk/id/day/12/10/2020
12/10/2021,12/10/2021,12/10/2021,,408,,http://reference.data.gov.uk/id/day/12/10/2021
12/10/2022,12/10/2022,12/10/2022,,409,,http://reference.data.gov.uk/id/day/12/10/2022
12/11/2020,12/11/2020,12/11/2020,,410,,http://reference.data.gov.uk/id/day/12/11/2020
12/11/2021,12/11/2021,12/11/2021,,411,,http://reference.data.gov.uk/id/day/12/11/2021
12/11/2022,12/11/2022,12/11/2022,,412,,http://reference.data.gov.uk/id/day/12/11/2022
12/12/2020,12/12/2020,12/12/2020,,413,,http://reference.data.gov.uk/id/day/12/12/2020
12/12/2021,12/12/2021,12/12/2021,,414,,http://reference.data.gov.uk/id/day/12/12/2021
12/12/2022,12/12/2022,12/12/2022,,415,,http://reference.data.gov.uk/id/day/12/12/2022
13/01/2021,13/01/2021,13/01/2021,,416,,http://reference.data.gov.uk/id/day/13/01/2021
13/01/2022,13/01/2022,13/01/2022,,417,,http://reference.data.gov.uk/id/day/13/01/2022
13/02/2021,13/02/2021,13/02/2021,,418,,http://reference.data.gov.uk/id/day/13/02/2021
13/02/2022,13/02/2022,13/02/2022,,419,,http://reference.data.gov.uk/id/day/13/02/2022
13/03/2020,13/03/2020,13/03/2020,,420,,http://reference.data.gov.uk/id/day/13/03/2020
13/03/2021,13/03/2021,13/03/2021,,421,,http://reference.data.gov.uk/id/day/13/03/2021
13/03/2022,13/03/2022,13/03/2022,,422,,http://reference.data.gov.uk/id/day/13/03/2022
13/04/2020,13/04/2020,13/04/2020,,423,,http://reference.data.gov.uk/id/day/13/04/2020
13/04/2021,13/04/2021,13/04/2021,,424,,http://reference.data.gov.uk/id/day/13/04/2021
13/04/2022,13/04/2022,13/04/2022,,425,,http://reference.data.gov.uk/id/day/13/04/2022
13/05/2020,13/05/2020,13/05/2020,,426,,http://reference.data.gov.uk/id/day/13/05/2020
13/05/2021,13/05/2021,13/05/2021,,427,,http://reference.data.gov.uk/id/day/13/05/2021
13/05/2022,13/05/2022,13/05/2022,,428,,http://reference.data.gov.uk/id/day/13/05/2022
13/06/2020,13/06/2020,13/06/2020,,429,,http://reference.data.gov.uk/id/day/13/06/2020
13/06/2021,13/06/2021,13/06/2021,,430,,http://reference.data.gov.uk/id/day/13/06/2021
13/06/2022,13/06/2022,13/06/2022,,431,,http://reference.data.gov.uk/id/day/13/06/2022
13/07/2020,13/07/2020,13/07/2020,,432,,http://reference.data.gov.uk/id/day/13/07/2020
13/07/2021,13/07/2021,13/07/2021,,433,,http://reference.data.gov.uk/id/day/13/07/2021
13/07/2022,13/07/2022,13/07/2022,,434,,http://reference.data.gov.uk/id/day/13/07/2022
13/08/2020,13/08/2020,13/08/2020,,435,,http://reference.data.gov.uk/id/day/13/08/2020
13/08/2021,13/08/2021,13/08/2021,,436,,http://reference.data.gov.uk/id/day/13/08/2021
13/08/2022,13/08/2022,13/08/2022,,437,,http://reference.data.gov.uk/id/day/13/08/2022
13/09/2020,13/09/2020,13/09/2020,,438,,http://reference.data.gov.uk/id/day/13/09/2020
13/09/2021,13/09/2021,13/09/2021,,439,,http://reference.data.gov.uk/id/day/13/09/2021
13/09/2022,13/09/2022,13/09/2022,,440,,http://reference.data.gov.uk/id/day/13/09/2022
13/10/2020,13/10/2020,13/10/2020,,441,,http://reference.data.gov.uk/id/day/13/10/2020
13/10/2021,13/10/2021,13/10/2021,,442,,http://reference.data.gov.uk/id/day/13/10/2021
13/10/2022,13/10/2022,13/10/2022,,443,,http://reference.data.gov.uk/id/day/13/10/2022
13/11/2020,13/11/2020,13/11/2020,,444,,http://reference.data.gov.uk/id/day/13/11/2020
13/11/2021,13/11/2021,13/11/2021,,445,,http://reference.data.gov.uk/id/day/13/11/2021
13/11/2022,13/11/2022,13/11/2022,,446,,http://reference.data.gov.uk/id/day/13/11/2022
13/12/2020,13/12/2020,13/12/2020,,447,,http://reference.data.gov.uk/id/day/13/12/2020
13/12/2021,13/12/2021,13/12/2021,,448,,http://reference.data.gov.uk/id/day/13/12/2021
13/12/2022,13/12/2022,13/12/2022,,449,,http://reference.data.gov.uk/id/day/13/12/2022
14/01/2021,14/01/2021,14/01/2021,,450,,http://reference.data.gov.uk/id/day/14/01/2021
14/01/2022,14/01/2022,14/01/2022,,451,,http://reference.data.gov.uk/id/day/14/01/2022
14/02/2021,14/02/2021,14/02/2021,,452,,http://reference.data.gov.uk/id/day/14/02/2021
14/02/2022,14/02/2022,14/02/2022,,453,,http://reference.data.gov.uk/id/day/14/02/2022
14/03/2020,14/03/2020,14/03/2020,,454,,http://reference.data.gov.uk/id/day/14/03/2020
14/03/2021,14/03/2021,14/03/2021,,455,,http://reference.data.gov.uk/id/day/14/03/2021
14/03/2022,14/03/2022,14/03/2022,,456,,http://reference.data.gov.uk/id/day/14/03/2022
14/04/2020,14/04/2020,14/04/2020,,457,,http://reference.data.gov.uk/id/day/14/04/2020
14/04/2021,14/04/2021,14/04/2021,,458,,http://reference.data.gov.uk/id/day/14/04/2021
14/04/2022,14/04/2022,14/04/2022,,459,,http://reference.data.gov.uk/id/day/14/04/2022
14/05/2020,14/05/2020,14/05/2020,,460,,http://reference.data.gov.uk/id/day/14/05/2020
14/05/2021,14/05/2021,14/05/2021,,461,,http://reference.data.gov.uk/id/day/14/05/2021
14/05/2022,14/05/2022,14/05/2022,,462,,http://reference.data.gov.uk/id/day/14/05/2022
14/06/2020,14/06/2020,14/06/2020,,463,,http://reference.data.gov.uk/id/day/14/06/2020
14/06/2021,14/06/2021,14/06/2021,,464,,http://reference.data.gov.uk/id/day/14/06/2021
14/06/2022,14/06/2022,14/06/2022,,465,,http://reference.data.gov.uk/id/day/14/06/2022
14/07/2020,14/07/2020,14/07/2020,,466,,http://reference.data.gov.uk/id/day/14/07/2020
14/07/2021,14/07/2021,14/07/2021,,467,,http://reference.data.gov.uk/id/day/14/07/2021
14/07/2022,14/07/2022,14/07/2022,,468,,http://reference.data.gov.uk/id/day/14/07/2022
14/08/2020,14/08/2020,14/08/2020,,469,,http://reference.data.gov.uk/id/day/14/08/2020
14/08/2021,14/08/2021,14/08/2021,,470,,http://reference.data.gov.uk/id/day/14/08/2021
14/08/2022,14/08/2022,14/08/2022,,471,,http://reference.data.gov.uk/id/day/14/08/2022
14/09/2020,14/09/2020,14/09/2020,,472,,http://reference.data.gov.uk/id/day/14/09/2020
14/09/2021,14/09/2021,14/09/2021,,473,,http://reference.data.gov.uk/id/day/14/09/2021
14/09/2022,14/09/2022,14/09/2022,,474,,http://reference.data.gov.uk/id/day/14/09/2022
14/10/2020,14/10/2020,14/10/2020,,475,,http://reference.data.gov.uk/id/day/14/10/2020
14/10/2021,14/10/2021,14/10/2021,,476,,http://reference.data.gov.uk/id/day/14/10/2021
14/10/2022,14/10/2022,14/10/2022,,477,,http://reference.data.gov.uk/id/day/14/10/2022
14/11/2020,14/11/2020,14/11/2020,,478,,http://reference.data.gov.uk/id/day/14/11/2020
14/11/2021,14/11/2021,14/11/2021,,479,,http://reference.data.gov.uk/id/day/14/11/2021
14/11/2022,14/11/2022,14/11/2022,,480,,http://reference.data.gov.uk/id/day/14/11/2022
14/12/2020,14/12/2020,14/12/2020,,481,,http://reference.data.gov.uk/id/day/14/12/2020
14/12/2021,14/12/2021,14/12/2021,,482,,http://reference.data.gov.uk/id/day/14/12/2021
14/12/2022,14/12/2022,14/12/2022,,483,,http://reference.data.gov.uk/id/day/14/12/2022
15/01/2021,15/01/2021,15/01/2021,,484,,http://reference.data.gov.uk/id/day/15/01/2021
15/01/2022,15/01/2022,15/01/2022,,485,,http://reference.data.gov.uk/id/day/15/01/2022
15/02/2021,15/02/2021,15/02/2021,,486,,http://reference.data.gov.uk/id/day/15/02/2021
15/02/2022,15/02/2022,15/02/2022,,487,,http://reference.data.gov.uk/id/day/15/02/2022
15/03/2020,15/03/2020,15/03/2020,,488,,http://reference.data.gov.uk/id/day/15/03/2020
15/03/2021,15/03/2021,15/03/2021,,489,,http://reference.data.gov.uk/id/day/15/03/2021
15/03/2022,15/03/2022,15/03/2022,,490,,http://reference.data.gov.uk/id/day/15/03/2022
15/04/2020,15/04/2020,15/04/2020,,491,,http://reference.data.gov.uk/id/day/15/04/2020
15/04/2021,15/04/2021,15/04/2021,,492,,http://reference.data.gov.uk/id/day/15/04/2021
15/04/2022,15/04/2022,15/04/2022,,493,,http://reference.data.gov.uk/id/day/15/04/2022
15/05/2020,15/05/2020,15/05/2020,,494,,http://reference.data.gov.uk/id/day/15/05/2020
15/05/2021,15/05/2021,15/05/2021,,495,,http://reference.data.gov.uk/id/day/15/05/2021
15/05/2022,15/05/2022,15/05/2022,,496,,http://reference.data.gov.uk/id/day/15/05/2022
15/06/2020,15/06/2020,15/06/2020,,497,,http://reference.data.gov.uk/id/day/15/06/2020
15/06/2021,15/06/2021,15/06/2021,,498,,http://reference.data.gov.uk/id/day/15/06/2021
15/06/2022,15/06/2022,15/06/2022,,499,,http://reference.data.gov.uk/id/day/15/06/2022
15/07/2020,15/07/2020,15/07/2020,,500,,http://reference.data.gov.uk/id/day/15/07/2020
15/07/2021,15/07/2021,15/07/2021,,501,,http://reference.data.gov.uk/id/day/15/07/2021
15/07/2022,15/07/2022,15/07/2022,,502,,http://reference.data.gov.uk/id/day/15/07/2022
15/08/2020,15/08/2020,15/08/2020,,503,,http://reference.data.gov.uk/id/day/15/08/2020
15/08/2021,15/08/2021,15/08/2021,,504,,http://reference.data.gov.uk/id/day/15/08/2021
15/08/2022,15/08/2022,15/08/2022,,505,,http://reference.data.gov.uk/id/day/15/08/2022
15/09/2020,15/09/2020,15/09/2020,,506,,http://reference.data.gov.uk/id/day/15/09/2020
15/09/2021,15/09/2021,15/09/2021,,507,,http://reference.data.gov.uk/id/day/15/09/2021
15/09/2022,15/09/2022,15/09/2022,,508,,http://reference.data.gov.uk/id/day/15/09/2022
15/10/2020,15/10/2020,15/10/2020,,509,,http://reference.data.gov.uk/id/day/15/10/2020
15/10/2021,15/10/2021,15/10/2021,,510,,http://reference.data.gov.uk/id/day/15/10/2021
15/10/2022,15/10/2022,15/10/2022,,511,,http://reference.data.gov.uk/id/day/15/10/2022
15/11/2020,15/11/2020,15/11/2020,,512,,http://reference.data.gov.uk/id/day/15/11/2020
15/11/2021,15/11/2021,15/11/2021,,513,,http://reference.data.gov.uk/id/day/15/11/2021
15/11/2022,15/11/2022,15/11/2022,,514,,http://reference.data.gov.uk/id/day/15/11/2022
15/12/2020,15/12/2020,15/12/2020,,515,,http://reference.data.gov.uk/id/day/15/12/2020
15/12/2021,15/12/2021,15/12/2021,,516,,http://reference.data.gov.uk/id/day/15/12/2021
15/12/2022,15/12/2022,15/12/2022,,517,,http://reference.data.gov.uk/id/day/15/12/2022
16/01/2021,16/01/2021,16/01/2021,,518,,http://reference.data.gov.uk/id/day/16/01/2021
16/01/2022,16/01/2022,16/01/2022,,519,,http://reference.data.gov.uk/id/day/16/01/2022
16/02/2021,16/02/2021,16/02/2021,,520,,http://reference.data.gov.uk/id/day/16/02/2021
16/02/2022,16/02/2022,16/02/2022,,521,,http://reference.data.gov.uk/id/day/16/02/2022
16/03/2020,16/03/2020,16/03/2020,,522,,http://reference.data.gov.uk/id/day/16/03/2020
16/03/2021,16/03/2021,16/03/2021,,523,,http://reference.data.gov.uk/id/day/16/03/2021
16/03/2022,16/03/2022,16/03/2022,,524,,http://reference.data.gov.uk/id/day/16/03/2022
16/04/2020,16/04/2020,16/04/2020,,525,,http://reference.data.gov.uk/id/day/16/04/2020
16/04/2021,16/04/2021,16/04/2021,,526,,http://reference.data.gov.uk/id/day/16/04/2021
16/04/2022,16/04/2022,16/04/2022,,527,,http://reference.data.gov.uk/id/day/16/04/2022
16/05/2020,16/05/2020,16/05/2020,,528,,http://reference.data.gov.uk/id/day/16/05/2020
16/05/2021,16/05/2021,16/05/2021,,529,,http://reference.data.gov.uk/id/day/16/05/2021
16/05/2022,16/05/2022,16/05/2022,,530,,http://reference.data.gov.uk/id/day/16/05/2022
16/06/2020,16/06/2020,16/06/2020,,531,,http://reference.data.gov.uk/id/day/16/06/2020
16/06/2021,16/06/2021,16/06/2021,,532,,http://reference.data.gov.uk/id/day/16/06/2021
16/06/2022,16/06/2022,16/06/2022,,533,,http://reference.data.gov.uk/id/day/16/06/2022
16/07/2020,16/07/2020,16/07/2020,,534,,http://reference.data.gov.uk/id/day/16/07/2020
16/07/2021,16/07/2021,16/07/2021,,535,,http://reference.data.gov.uk/id/day/16/07/2021
16/07/2022,16/07/2022,16/07/2022,,536,,http://reference.data.gov.uk/id/day/16/07/2022
16/08/2020,16/08/2020,16/08/2020,,537,,http://reference.data.gov.uk/id/day/16/08/2020
16/08/2021,16/08/2021,16/08/2021,,538,,http://reference.data.gov.uk/id/day/16/08/2021
16/08/2022,16/08/2022,16/08/2022,,539,,http://reference.data.gov.uk/id/day/16/08/2022
16/09/2020,16/09/2020,16/09/2020,,540,,http://reference.data.gov.uk/id/day/16/09/2020
16/09/2021,16/09/2021,16/09/2021,,541,,http://reference.data.gov.uk/id/day/16/09/2021
16/09/2022,16/09/2022,16/09/2022,,542,,http://reference.data.gov.uk/id/day/16/09/2022
16/10/2020,16/10/2020,16/10/2020,,543,,http://reference.data.gov.uk/id/day/16/10/2020
16/10/2021,16/10/2021,16/10/2021,,544,,http://reference.data.gov.uk/id/day/16/10/2021
16/10/2022,16/10/2022,16/10/2022,,545,,http://reference.data.gov.uk/id/day/16/10/2022
16/11/2020,16/11/2020,16/11/2020,,546,,http://reference.data.gov.uk/id/day/16/11/2020
16/11/2021,16/11/2021,16/11/2021,,547,,http://reference.data.gov.uk/id/day/16/11/2021
16/11/2022,16/11/2022,16/11/2022,,548,,http://reference.data.gov.uk/id/day/16/11/2022
16/12/2020,16/12/2020,16/12/2020,,549,,http://reference.data.gov.uk/id/day/16/12/2020
16/12/2021,16/12/2021,16/12/2021,,550,,http://reference.data.gov.uk/id/day/16/12/2021
16/12/2022,16/12/2022,16/12/2022,,551,,http://reference.data.gov.uk/id/day/16/12/2022
17/01/2021,17/01/2021,17/01/2021,,552,,http://reference.data.gov.uk/id/day/17/01/2021
17/01/2022,17/01/2022,17/01/2022,,553,,http://reference.data.gov.uk/id/day/17/01/2022
17/02/2021,17/02/2021,17/02/2021,,554,,http://reference.data.gov.uk/id/day/17/02/2021
17/02/2022,17/02/2022,17/02/2022,,555,,http://reference.data.gov.uk/id/day/17/02/2022
17/03/2020,17/03/2020,17/03/2020,,556,,http://reference.data.gov.uk/id/day/17/03/2020
17/03/2021,17/03/2021,17/03/2021,,557,,http://reference.data.gov.uk/id/day/17/03/2021
17/03/2022,17/03/2022,17/03/2022,,558,,http://reference.data.gov.uk/id/day/17/03/2022
17/04/2020,17/04/2020,17/04/2020,,559,,http://reference.data.gov.uk/id/day/17/04/2020
17/04/2021,17/04/2021,17/04/2021,,560,,http://reference.data.gov.uk/id/day/17/04/2021
17/04/2022,17/04/2022,17/04/2022,,561,,http://reference.data.gov.uk/id/day/17/04/2022
17/05/2020,17/05/2020,17/05/2020,,562,,http://reference.data.gov.uk/id/day/17/05/2020
17/05/2021,17/05/2021,17/05/2021,,563,,http://reference.data.gov.uk/id/day/17/05/2021
17/05/2022,17/05/2022,17/05/2022,,564,,http://reference.data.gov.uk/id/day/17/05/2022
